Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year
S&P 500 Index (USA),2021-02-11,3916.39990234375,3925.989990234375,3890.389892578125,3916.3798828125,3916.3798828125,4590960000.0,2021
Gold Futures,2021-02-11,1840.5,1845.0,1820.9000244140625,1824.9000244140625,1824.9000244140625,602.0,2021
Crude Oil Futures,2021-02-11,58.400001525878906,58.709999084472656,57.84000015258789,58.2400016784668,58.2400016784668,380445.0,2021
NYSE Composite (New York Stock Exchange),2021-02-12,15297.08984375,15373.76953125,15254.8701171875,15369.599609375,15369.599609375,4135060000.0,2021
NASDAQ Composite,2021-02-12,13979.2099609375,14102.0400390625,13937.7099609375,14095.4697265625,14095.4697265625,7416940000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-12,6528.7001953125,6589.7998046875,6485.10009765625,6589.7998046875,6589.7998046875,495851300.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-12,15186.2001953125,15243.5,15081.0,15163.2998046875,15163.2998046875,571800.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-12,51614.76953125,51804.578125,51260.62109375,51544.30078125,51544.30078125,15100.0,2021
^N225,2021-02-12,29635.880859375,29650.509765625,29417.3203125,29520.0703125,29520.0703125,79800000.0,2021
Euronext 100 (European Stock Exchange),2021-02-12,1136.6099853515625,1147.760009765625,1133.530029296875,1147.5999755859375,1147.5999755859375,255338200.0,2021
Dow Jones Industrial Average (USA),2021-02-12,31420.80078125,31475.310546875,31347.80078125,31458.400390625,31458.400390625,263090000.0,2021
S&P 500 Index (USA),2021-02-12,3911.64990234375,3937.22998046875,3905.780029296875,3934.830078125,3934.830078125,4135060000.0,2021
Gold Futures,2021-02-12,1825.0,1827.5,1809.199951171875,1821.5999755859373,1821.5999755859373,259.0,2021
Crude Oil Futures,2021-02-12,57.93999862670898,59.81999969482422,57.40999984741211,59.470001220703125,59.470001220703125,480822.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-15,6589.7998046875,6775.39990234375,6589.7998046875,6756.10009765625,6756.10009765625,825488200.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-15,15270.2998046875,15340.150390625,15243.400390625,15314.7001953125,15314.7001953125,456000.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-15,51907.75,52235.96875,51886.4609375,52154.12890625,52154.12890625,14700.0,2021
^N225,2021-02-15,29662.41015625,30092.33984375,29662.41015625,30084.150390625,30084.150390625,70300000.0,2021
Euronext 100 (European Stock Exchange),2021-02-15,1152.3199462890625,1163.93994140625,1150.1400146484375,1161.1199951171875,1161.1199951171875,255672600.0,2021
NYSE Composite (New York Stock Exchange),2021-02-16,15370.2197265625,15483.2001953125,15370.2197265625,15423.01953125,15423.01953125,5058990000.0,2021
NASDAQ Composite,2021-02-16,14152.2099609375,14175.1201171875,13995.4501953125,14047.5,14047.5,7722100000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-16,6756.10009765625,6799.89990234375,6736.89990234375,6748.89990234375,6748.89990234375,817289800.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-16,15371.4501953125,15431.75,15242.2001953125,15313.4501953125,15313.4501953125,648500.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-16,52400.03125,52516.76171875,51863.609375,52104.171875,52104.171875,21100.0,2021
^N225,2021-02-16,30229.4609375,30714.51953125,30191.650390625,30467.75,30467.75,81300000.0,2021
Euronext 100 (European Stock Exchange),2021-02-16,1162.52001953125,1163.8199462890625,1159.4200439453125,1161.1500244140625,1161.1500244140625,198668800.0,2021
Dow Jones Industrial Average (USA),2021-02-16,31472.080078125,31608.630859375,31443.48046875,31522.75,31522.75,329210000.0,2021
S&P 500 Index (USA),2021-02-16,3939.610107421875,3950.429931640625,3923.85009765625,3932.590087890625,3932.590087890625,5058990000.0,2021
Gold Futures,2021-02-16,1820.9000244140625,1823.4000244140625,1787.300048828125,1797.199951171875,1797.199951171875,1141.0,2021
Crude Oil Futures,2021-02-16,59.97999954223633,60.95000076293945,59.33000183105469,60.04999923706055,60.04999923706055,602332.0,2021
NYSE Composite (New York Stock Exchange),2021-02-17,15423.01953125,15423.01953125,15289.400390625,15402.58984375,15402.58984375,4730650000.0,2021
NASDAQ Composite,2021-02-17,13911.650390625,13976.4296875,13804.259765625,13965.490234375,13965.490234375,7280500000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-17,6748.89990234375,6760.2998046875,6701.60009765625,6710.89990234375,6710.89990234375,755390100.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-17,15279.900390625,15314.2998046875,15170.75,15208.900390625,15208.900390625,504800.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-17,51996.94140625,52078.1484375,51586.33984375,51703.828125,51703.828125,13600.0,2021
^N225,2021-02-17,30366.8203125,30398.19921875,30191.009765625,30292.189453125,30292.189453125,74800000.0,2021
Euronext 100 (European Stock Exchange),2021-02-17,1156.9599609375,1162.5899658203125,1155.1300048828125,1156.1199951171875,1156.1199951171875,237849300.0,2021
Dow Jones Industrial Average (USA),2021-02-17,31485.609375,31643.69921875,31338.759765625,31613.01953125,31613.01953125,343510000.0,2021
S&P 500 Index (USA),2021-02-17,3918.5,3933.610107421875,3900.429931640625,3931.330078125,3931.330078125,4730650000.0,2021
Gold Futures,2021-02-17,1785.800048828125,1789.699951171875,1768.800048828125,1771.0999755859375,1771.0999755859375,614.0,2021
Crude Oil Futures,2021-02-17,60.2400016784668,61.72999954223633,59.43000030517578,61.13999938964844,61.13999938964844,335419.0,2021
NYSE Composite (New York Stock Exchange),2021-02-18,15402.58984375,15402.58984375,15205.0400390625,15290.6396484375,15290.6396484375,4793650000.0,2021
NASDAQ Composite,2021-02-18,13814.669921875,13905.9599609375,13714.349609375,13865.3603515625,13865.3603515625,6499420000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-18,6710.89990234375,6721.7998046875,6591.39990234375,6617.2001953125,6617.2001953125,847018200.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-18,15238.7001953125,15250.75,15078.0498046875,15118.9501953125,15118.9501953125,770600.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-18,51903.9609375,51903.9609375,51186.6796875,51324.69140625,51324.69140625,18200.0,2021
^N225,2021-02-18,30311.98046875,30560.490234375,30140.009765625,30236.08984375,30236.08984375,77900000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-18,3721.0869140625,3731.68701171875,3663.6640625,3675.35693359375,3675.35693359375,340300.0,2021
Euronext 100 (European Stock Exchange),2021-02-18,1155.219970703125,1158.0799560546875,1144.68994140625,1147.0699462890625,1147.0699462890625,232273000.0,2021
Dow Jones Industrial Average (USA),2021-02-18,31558.599609375,31558.599609375,31285.3203125,31493.33984375,31493.33984375,325990000.0,2021
S&P 500 Index (USA),2021-02-18,3915.860107421875,3921.97998046875,3885.030029296875,3913.969970703125,3913.969970703125,4793650000.0,2021
Gold Futures,2021-02-18,1776.0999755859375,1784.5999755859375,1766.0,1773.4000244140625,1773.4000244140625,587.0,2021
Crude Oil Futures,2021-02-18,61.68000030517578,62.2599983215332,59.790000915527344,60.52000045776367,60.52000045776367,132035.0,2021
NYSE Composite (New York Stock Exchange),2021-02-19,15290.6396484375,15418.5703125,15290.6396484375,15362.6904296875,15362.6904296875,4845320000.0,2021
NASDAQ Composite,2021-02-19,13929.2001953125,13985.580078125,13842.599609375,13874.4599609375,13874.4599609375,6737820000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-19,6617.2001953125,6646.2001953125,6600.60009765625,6624.0,6624.0,976444700.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-19,15074.7998046875,15144.0498046875,14898.2001953125,14981.75,14981.75,712200.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-19,51238.01953125,51432.98828125,50624.328125,50889.76171875,50889.76171875,15000.0,2021
^N225,2021-02-19,29970.58984375,30169.58984375,29847.330078125,30017.919921875,30017.919921875,63700000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-19,3661.782958984375,3699.64990234375,3634.014892578125,3696.16796875,3696.16796875,361100.0,2021
Euronext 100 (European Stock Exchange),2021-02-19,1149.31005859375,1156.68994140625,1146.9000244140625,1154.7900390625,1154.7900390625,239047600.0,2021
Dow Jones Industrial Average (USA),2021-02-19,31504.130859375,31647.529296875,31469.33984375,31494.3203125,31494.3203125,353070000.0,2021
S&P 500 Index (USA),2021-02-19,3921.159912109375,3930.409912109375,3903.070068359375,3906.7099609375,3906.7099609375,4845320000.0,2021
Gold Futures,2021-02-19,1764.300048828125,1787.5999755859375,1764.300048828125,1775.800048828125,1775.800048828125,118.0,2021
Crude Oil Futures,2021-02-19,60.20000076293945,60.290000915527344,58.59000015258789,59.2400016784668,59.2400016784668,102427.0,2021
NYSE Composite (New York Stock Exchange),2021-02-22,15362.6904296875,15423.6298828125,15264.849609375,15340.4697265625,15340.4697265625,5917100000.0,2021
NASDAQ Composite,2021-02-22,13714.2001953125,13757.0595703125,13530.9599609375,13533.0498046875,13533.0498046875,6483740000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-22,6624.0,6624.7001953125,6545.89990234375,6612.2001953125,6612.2001953125,846468100.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-22,14999.0498046875,15010.099609375,14635.0498046875,14675.7001953125,14675.7001953125,609900.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-22,50910.51171875,50986.03125,49617.37109375,49744.3203125,49744.3203125,16300.0,2021
^N225,2021-02-22,30281.779296875,30458.130859375,30089.1796875,30156.029296875,30156.029296875,62800000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-22,3707.18994140625,3717.27001953125,3642.43994140625,3642.43994140625,3642.43994140625,488800.0,2021
Euronext 100 (European Stock Exchange),2021-02-22,1145.56005859375,1149.93994140625,1137.9100341796875,1148.1400146484375,1148.1400146484375,215762600.0,2021
Dow Jones Industrial Average (USA),2021-02-22,31381.119140625,31653.48046875,31286.5703125,31521.689453125,31521.689453125,387210000.0,2021
S&P 500 Index (USA),2021-02-22,3885.550048828125,3902.919921875,3874.7099609375,3876.5,3876.5,5917100000.0,2021
Gold Futures,2021-02-22,1784.0,1807.800048828125,1784.0,1806.699951171875,1806.699951171875,165.0,2021
Crude Oil Futures,2021-02-22,58.880001068115234,61.84000015258789,58.81999969482422,61.4900016784668,61.4900016784668,505773.0,2021
NYSE Composite (New York Stock Exchange),2021-02-23,15340.4697265625,15404.6796875,15089.98046875,15359.1298828125,15359.1298828125,6296610000.0,2021
NASDAQ Composite,2021-02-23,13262.6103515625,13526.08984375,13003.98046875,13465.2001953125,13465.2001953125,7516510000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-23,6612.2001953125,6675.39990234375,6555.89990234375,6625.89990234375,6625.89990234375,1154639900.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-23,14782.25,14854.5,14651.849609375,14707.7998046875,14707.7998046875,744100.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-23,49994.8515625,50327.30859375,49659.8515625,49751.41015625,49751.41015625,14900.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-23,3617.699951171875,3672.14990234375,3617.699951171875,3636.360107421875,3636.360107421875,398900.0,2021
Euronext 100 (European Stock Exchange),2021-02-23,1150.0799560546875,1150.7900390625,1132.010009765625,1145.0400390625,1145.0400390625,325722400.0,2021
Dow Jones Industrial Average (USA),2021-02-23,31501.890625,31653.380859375,31158.759765625,31537.349609375,31537.349609375,460410000.0,2021
S&P 500 Index (USA),2021-02-23,3857.070068359375,3895.97998046875,3805.590087890625,3881.3701171875,3881.3701171875,6296610000.0,2021
Gold Futures,2021-02-23,1809.5999755859373,1811.300048828125,1796.4000244140625,1804.4000244140625,1804.4000244140625,569.0,2021
Crude Oil Futures,2021-02-23,62.15999984741211,63.0,60.66999816894531,61.66999816894531,61.66999816894531,570677.0,2021
NYSE Composite (New York Stock Exchange),2021-02-24,15359.1298828125,15566.4697265625,15326.669921875,15539.419921875,15539.419921875,6012790000.0,2021
NASDAQ Composite,2021-02-24,13400.25,13607.3603515625,13286.58984375,13597.9697265625,13597.9697265625,5886230000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-24,6625.89990234375,6669.89990234375,6572.2998046875,6659.0,6659.0,1141083000.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-24,14729.150390625,15008.7998046875,14504.5,14982.0,14982.0,403800.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-24,49763.94140625,50881.171875,49648.78125,50781.69140625,50781.69140625,45900.0,2021
^N225,2021-02-24,30020.109375,30089.58984375,29671.69921875,29671.69921875,29671.69921875,79300000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-24,3638.93603515625,3645.64697265625,3531.593994140625,3564.080078125,3564.080078125,362200.0,2021
Euronext 100 (European Stock Exchange),2021-02-24,1142.81005859375,1149.0,1139.6800537109375,1146.6300048828125,1146.6300048828125,231714100.0,2021
Dow Jones Industrial Average (USA),2021-02-24,31499.75,32009.640625,31421.2890625,31961.859375,31961.859375,410150000.0,2021
S&P 500 Index (USA),2021-02-24,3873.7099609375,3928.64990234375,3859.60009765625,3925.429931640625,3925.429931640625,6012790000.0,2021
Gold Futures,2021-02-24,1805.800048828125,1805.800048828125,1796.4000244140625,1796.4000244140625,1796.4000244140625,1500.0,2021
Crude Oil Futures,2021-02-24,61.290000915527344,63.5099983215332,60.970001220703125,63.220001220703125,63.220001220703125,489933.0,2021
NYSE Composite (New York Stock Exchange),2021-02-25,15539.419921875,15555.900390625,15156.83984375,15206.669921875,15206.669921875,6547470000.0,2021
NASDAQ Composite,2021-02-25,13512.6396484375,13602.8603515625,13066.3798828125,13119.4296875,13119.4296875,6390380000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-25,6659.0,6702.89990234375,6644.7001953125,6652.0,6652.0,852469800.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-25,15079.849609375,15176.5,15065.349609375,15097.349609375,15097.349609375,803900.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-25,51207.609375,51386.12109375,50991.76171875,51039.30859375,51039.30859375,33500.0,2021
^N225,2021-02-25,30077.26953125,30213.279296875,30044.4296875,30168.26953125,30168.26953125,70100000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-25,3595.5400390625,3608.56005859375,3568.469970703125,3585.050048828125,3585.050048828125,366200.0,2021
Euronext 100 (European Stock Exchange),2021-02-25,1152.22998046875,1152.989990234375,1141.97998046875,1141.97998046875,1141.97998046875,260349900.0,2021
Dow Jones Industrial Average (USA),2021-02-25,31955.939453125,31984.76953125,31293.3203125,31402.009765625,31402.009765625,454110000.0,2021
S&P 500 Index (USA),2021-02-25,3915.800048828125,3925.02001953125,3814.0400390625,3829.340087890625,3829.340087890625,6547470000.0,2021
Gold Futures,2021-02-25,1801.5,1802.0,1766.699951171875,1774.4000244140625,1774.4000244140625,1049.0,2021
Crude Oil Futures,2021-02-25,63.38999938964844,63.810001373291016,62.650001525878906,63.52999877929688,63.52999877929688,510357.0,2021
NYSE Composite (New York Stock Exchange),2021-02-26,15206.669921875,15209.76953125,14943.9697265625,15010.4697265625,15010.4697265625,6526070000.0,2021
NASDAQ Composite,2021-02-26,13232.900390625,13368.0595703125,13024.5302734375,13192.349609375,13192.349609375,5906110000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-26,6652.0,6652.0,6465.60009765625,6483.39990234375,6483.39990234375,1279039900.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-26,14888.599609375,14919.4501953125,14467.75,14529.150390625,14529.150390625,1103600.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-26,50256.7109375,50400.30859375,48890.48046875,49099.98828125,49099.98828125,23100.0,2021
^N225,2021-02-26,29753.73046875,29760.310546875,28966.009765625,28966.009765625,28966.009765625,92900000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-26,3514.56005859375,3550.409912109375,3500.699951171875,3509.080078125,3509.080078125,333300.0,2021
Euronext 100 (European Stock Exchange),2021-02-26,1126.43994140625,1135.969970703125,1119.3399658203125,1123.0799560546875,1123.0799560546875,312666100.0,2021
Dow Jones Industrial Average (USA),2021-02-26,31401.2890625,31450.890625,30911.369140625,30932.369140625,30932.369140625,532250000.0,2021
S&P 500 Index (USA),2021-02-26,3839.659912109375,3861.080078125,3789.5400390625,3811.14990234375,3811.14990234375,6526070000.0,2021
Gold Futures,2021-02-26,1768.0999755859375,1768.199951171875,1718.800048828125,1728.0999755859375,1728.0999755859375,1593.0,2021
